"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C03D6.1",0.844860164324392,0.44022654369638,0.022,0.026,1
"bbs-4",0.844860164324392,0.462470144279406,0.022,0.026,1
"gst-24",0.84509191125591,0.935820871808253,0.09,0.101,1
"F13A2.2",0.845306317538643,0.937134250285459,0.056,0.052,1
"F25E5.1",0.845362835881097,1.40401545225102,0.079,0.086,1
"nhr-58",0.845447062259081,-0.103677062725394,0.225,0.239,1
"C47E8.11",0.8454825286777,0.235441072216197,0.034,0.03,1
"dpy-19",0.8454825286777,0.15949203600956,0.034,0.03,1
"R119.2",0.845934195181139,-1.0900703538434,0.045,0.051,1
"goa-1",0.846330690408664,0.222363222705237,0.584,0.696,1
"damt-1",0.846562411502813,0.611280847145517,0.022,0.026,1
"nhr-152",0.846601017970016,0.1230323799398,0.09,0.098,1
"fbxc-19",0.846689573407682,0.756826518194427,0.022,0.019,1
"dmsr-11",0.846916077717599,3.41223308266002,0.011,0.014,1
"K06G5.3",0.846916077717599,1.73037453693987,0.011,0.014,1
"D2096.9",0.846916077717599,2.71493152267046,0.011,0.014,1
"ncs-6",0.846916077717599,1.74918782303375,0.011,0.014,1
"T19A6.4",0.846916077717599,2.0799803915228,0.011,0.014,1
"pll-1",0.846916077717599,1.29387343904321,0.011,0.014,1
"R02D5.1",0.847024010076103,0.610420065262144,0.079,0.084,1
"gyf-1",0.847088258546147,0.789747540715843,0.348,0.377,1
"F27C1.2",0.848491697573929,0.220801309980245,0.663,0.757,1
"F42A6.6",0.848974735339126,0.604960916097612,0.146,0.141,1
"fce-1",0.849207999802827,0.503116807751024,0.551,0.627,1
"klp-11",0.849230157803823,0.324962612841106,0.079,0.086,1
"cope-1",0.849285090417483,0.446605114245924,0.652,0.766,1
"clec-225",0.849969047103481,1.00101757072522,0.022,0.026,1
"T21B10.3",0.850353650446554,0.233924030233326,0.404,0.487,1
"eat-3",0.850389282987295,0.374568183020983,0.382,0.422,1
"C01G5.7",0.851673420011215,3.18799459196684,0.022,0.026,1
"C16A3.2",0.851673420011215,1.24026990001226,0.022,0.026,1
"C36A4.10",0.852743518131863,0.509289993200605,0.416,0.455,1
"osm-3",0.853378485964437,0.369658733415332,0.022,0.026,1
"fln-2",0.853391638258304,0.434292943042581,0.438,0.45,1
"php-3",0.853440261881455,0.407171874010006,0.157,0.152,1
"gly-7",0.85344602457278,0.619024279345096,0.506,0.6,1
"unc-116",0.853461145024049,0.31441378166715,0.539,0.618,1
"F28H1.1",0.854015463031536,0.827554511681969,0.034,0.038,1
"dhps-1",0.854091090804338,-0.296415787114957,0.135,0.141,1
"gei-15",0.855166548214416,0.18644354944306,0.056,0.063,1
"Y17G7B.20",0.856133005769273,0.131051827283547,0.719,0.806,1
"srh-25",0.856287729439684,-0.349689743639167,0.135,0.143,1
"hlh-13",0.856790665870723,0.758456905292661,0.022,0.026,1
"laat-1",0.85680571181414,0.126219474412817,0.27,0.262,1
"letm-1",0.857121854563983,0.254907731809379,0.438,0.464,1
"C49A9.9",0.857376601555068,0.75172315813264,0.461,0.482,1
"pph-6",0.857699688326946,-0.116168624670165,0.191,0.201,1
"F54H12.5",0.858352795930029,0.334374107723866,0.022,0.019,1
"K12H6.2",0.858369871276857,-0.262090412585953,0.034,0.037,1
"nhr-15",0.858497744947759,1.11727253502524,0.022,0.026,1
"C11E4.8",0.858557026684932,2.11441100732954,0.056,0.052,1
"R11H6.5",0.858602562613345,0.11164516858442,0.247,0.267,1
"toe-2",0.859139198238816,-0.260258942297753,0.101,0.108,1
"F11E6.9",0.859541137591719,0.260165706337659,0.067,0.063,1
"ulp-1",0.859613588282829,0.638299607439021,0.169,0.175,1
"trpp-1",0.859930972137655,0.910026430575622,0.101,0.115,1
"F08G2.7",0.860019852553325,-0.134286968142426,0.202,0.216,1
"Y46H3A.5",0.860205524453659,2.09212631433217,0.022,0.026,1
"F56A11.4",0.860853543709678,0.292246065732122,0.079,0.086,1
"E02H1.1",0.861090639744543,0.332159491072953,0.449,0.461,1
"dhs-24",0.861568722753955,-0.100643723441575,0.18,0.192,1
"cam-1",0.861791792591277,-0.18172988027721,0.303,0.291,1
"C14B1.3",0.862382454151918,0.501325645491762,0.247,0.248,1
"seld-1",0.862505051634284,-0.445031651295919,0.09,0.096,1
"ZK1010.8",0.862890440742879,0.745287919372026,0.315,0.346,1
"R10E4.11",0.863424913466516,0.126882894915687,0.09,0.096,1
"C27C12.1",0.863674772215278,1.97403520590781,0.045,0.042,1
"T07F10.3",0.865576055279573,0.801919224521253,0.124,0.131,1
"cutl-28",0.865585006647567,-0.649325463609886,0.079,0.084,1
"rbg-1",0.865653098195667,0.193445828836995,0.236,0.262,1
"F43E2.1",0.865770882957159,0.727827811274735,0.045,0.051,1
"moc-2",0.866208717738555,1.09681862465723,0.101,0.096,1
"vps-51",0.866332635095551,0.294016201996098,0.281,0.29,1
"F38E9.1",0.866361940240122,2.1110138338758,0.045,0.042,1
"fncm-1",0.866971639003179,1.15924061297154,0.079,0.077,1
"exos-4.2",0.867381830483685,0.50277268503896,0.191,0.19,1
"Y94H6A.12",0.867835828638209,0.205153913144276,0.124,0.133,1
"parp-1",0.867984351678512,0.696686766555375,0.146,0.157,1
"Y52B11A.20",0.868037559694621,0.631524531651104,0.101,0.098,1
"Y119C1A.1",0.868059547433862,-0.250832376810816,0.258,0.26,1
"C13F10.7",0.868137109956402,0.599781932436331,0.315,0.351,1
"mboa-3",0.868154568477019,0.574564503315454,0.517,0.553,1
"pals-18",0.869116868498523,0.732418181981917,0.494,0.55,1
"frm-4",0.869320884426574,0.617848253887856,0.584,0.646,1
"hrpa-2",0.869537496956719,0.183771947388627,0.685,0.812,1
"F59E12.15",0.869732186101644,1.40216891798445,0.124,0.138,1
"C50B6.7",0.869869062716443,0.344284471956875,0.09,0.096,1
"pqn-59",0.869898682938256,0.10199990151876,0.663,0.716,1
"M70.4",0.870206980088826,0.509076434077276,0.09,0.087,1
"F13H8.2",0.870479789023475,-0.277614897010254,0.348,0.361,1
"hda-2",0.870505679240287,0.232618442797326,0.056,0.061,1
"herc-1",0.870561600101809,0.990736957180532,0.236,0.26,1
"gstk-1",0.871242212088854,0.212082726227985,0.506,0.572,1
"T20D3.14",0.871834170110921,0.423988628328984,0.213,0.234,1
"frpr-19",0.871847701596629,0.444859661195229,0.056,0.052,1
"nfyb-1",0.872363048693863,-0.148987110907117,0.157,0.164,1
"T01D1.8",0.872993347483891,0.133152101874604,0.09,0.084,1
"C18D4.6",0.873680294686972,1.50043998879393,0.067,0.065,1
"unc-40",0.873704149119014,-0.203968810710497,0.292,0.307,1
"Y71H2AM.15",0.874432595525043,0.520911915796887,0.045,0.042,1
"ser-3",0.875051200732132,-0.510912925820467,0.056,0.061,1
"rde-10",0.875590114318301,0.529848291604176,0.169,0.168,1
"erp-44.2",0.87691897386963,0.805063839152198,0.067,0.075,1
"F32D8.14",0.877100110028058,0.666970326687568,0.348,0.368,1
"trt-1",0.877125762449851,0.351003186588128,0.045,0.042,1
"ZK1098.3",0.87731607161528,0.822606046198657,0.067,0.073,1
"B0507.3",0.877450362046183,0.108998779604067,0.517,0.551,1
"W07E6.2",0.878169566582618,0.421475332959688,0.461,0.468,1
"H06H21.8",0.878357184245692,2.25899132371545,0.034,0.031,1
"T04A8.13",0.878357184245692,1.37708013275448,0.034,0.031,1
"add-1",0.879092143765991,0.595349338186939,0.101,0.11,1
"ebax-1",0.879130423697641,-0.185496691637006,0.36,0.365,1
"rpac-40",0.879150820057506,0.688370833563662,0.315,0.347,1
"T11G6.5",0.879329357073664,1.26020614168,0.281,0.3,1
"atx-3",0.879600848617998,2.35670571320792,0.056,0.061,1
"nhr-28",0.880652316908811,0.274781854676637,0.247,0.258,1
"nucl-1",0.880923520897418,0.141891927588619,0.73,0.866,1
"C05E11.3",0.880930137336548,-0.476631278797115,0.427,0.387,1
"slc-25A46",0.881552237068221,0.370397432029337,0.101,0.112,1
"Y48E1C.1",0.881952047016367,0.681885987225903,0.146,0.161,1
"F52E1.14",0.882386834187433,0.15277332850824,0.213,0.23,1
"svh-5",0.882656327791716,0.449316649099965,0.09,0.087,1
"Y49E10.4",0.882993926631995,0.357415899120519,0.034,0.037,1
"F46F11.1",0.882997083664298,0.384991323197526,0.472,0.562,1
"Y110A7A.15",0.883015703531304,0.266854368761858,0.056,0.061,1
"F52D1.2",0.88323454431842,0.398902926727628,0.157,0.162,1
"lab-2",0.88338837332202,0.174817190611911,0.045,0.049,1
"F28C1.3",0.883537885164763,-0.100813435955856,0.225,0.248,1
"klp-16",0.884406942154431,1.08350499732777,0.112,0.112,1
"lars-1",0.885048082917459,0.33693635543689,0.652,0.752,1
"acbp-5",0.885319707735391,0.218133641039195,0.09,0.099,1
"wts-1",0.885746959127366,0.371984352407413,0.315,0.356,1
"acc-4",0.885898799233534,0.424595939363998,0.034,0.037,1
"mbk-2",0.885940500188948,0.606197611577672,0.607,0.682,1
"dph-5",0.886202844837778,0.596024962740451,0.18,0.188,1
"acs-19",0.886227662848594,0.728395265579604,0.404,0.41,1
"lact-4",0.886291850555607,0.278143784451272,0.618,0.688,1
"Y37E3.17",0.886338921432823,0.181169962622026,0.685,0.82,1
"C01G6.4",0.886366785104613,0.422239237781349,0.371,0.435,1
"ceh-100",0.886379216449663,0.529835501496942,0.472,0.506,1
"B0261.1",0.886424583332578,0.561619932497609,0.258,0.265,1
"cnt-1",0.886865893960979,0.870203443181294,0.202,0.213,1
"pcaf-1",0.886894154010228,0.439803980423724,0.191,0.187,1
"imp-1",0.886919129465587,1.0807990526658,0.225,0.239,1
"alg-5",0.887649643405432,0.898832375023475,0.034,0.031,1
"tent-5",0.888558835610599,0.956014824467094,0.427,0.428,1
"orc-2",0.888593416200538,1.77011190377281,0.101,0.106,1
"mau-8",0.888988641655345,0.120697125635425,0.213,0.222,1
"mrps-12",0.889087553259398,0.257481440873619,0.382,0.393,1
"xnp-1",0.889307183340978,0.20662631845339,0.528,0.592,1
"C37C3.2",0.889321582040748,0.226804483087741,0.674,0.749,1
"cyp-25A2",0.889442351905169,0.812252758267134,0.393,0.435,1
"F52H2.15",0.8898398422225,1.35629740825358,0.146,0.147,1
"Y54G11A.14",0.889979830994025,-0.651586772936672,0.045,0.047,1
"C36C9.11",0.890612329373053,0.240924063150024,0.045,0.042,1
"smg-1",0.890871665835539,0.161166669765622,0.348,0.393,1
"fbxa-167",0.891361120364706,1.63425026233748,0.079,0.077,1
"Y55D5A.1",0.891439130760605,0.380099513875436,0.067,0.072,1
"T23B5.3",0.891680943457358,0.127888946688184,0.101,0.106,1
"hgrs-1",0.893409773445432,0.815422546936131,0.393,0.417,1
"nhr-68",0.893657872878867,0.198461072735795,0.663,0.712,1
"gcsh-1",0.893730596363273,0.466575100164635,0.236,0.241,1
"K11C4.2",0.893872001020292,1.29804313469448,0.056,0.054,1
"bath-36",0.894414044531447,1.42586429125384,0.045,0.044,1
"F53B2.8",0.894679360635958,-0.174585991587941,0.551,0.494,1
"K05C4.7",0.894733845953191,1.18135682758868,0.112,0.112,1
"T01B7.5",0.894856603456967,-0.15776723546921,0.551,0.576,1
"C46H11.2",0.89515207692878,0.718436318634632,0.079,0.082,1
"Y116A8A.6",0.895405229579957,0.606188011640302,0.034,0.031,1
"arcp-1",0.895405229579957,2.28445479439155,0.034,0.031,1
"nhr-286",0.895866947454319,0.653258724186782,0.101,0.108,1
"K08D8.6",0.896326841417823,0.384395182492565,0.64,0.581,1
"F15D4.2",0.897318431178453,0.243696386962688,0.112,0.112,1
"F21F3.4",0.897367751441787,0.666972377826553,0.045,0.042,1
"aak-1",0.897367751441787,-0.295332283583368,0.045,0.042,1
"lnkn-1",0.897468239438827,0.268461348887164,0.213,0.209,1
"F42H10.6",0.897664671303617,0.222061443599775,0.562,0.658,1
"pqn-41",0.897863809428802,0.321208821465386,0.461,0.462,1
"F25D1.5",0.898056458904215,-1.71487912392824,0.124,0.129,1
"ZK512.11",0.898267603187605,0.282925883416709,0.124,0.133,1
"efhd-1",0.898847867112459,-0.450862262514248,0.067,0.072,1
"aex-4",0.899927770724509,1.36399383241349,0.18,0.195,1
"F14B6.2",0.900063432999072,0.594778512333509,0.034,0.031,1
"Y47G6A.7",0.900265867711766,0.403258375322134,0.236,0.236,1
"W02A2.8",0.900445401715218,0.292537640590242,0.034,0.037,1
"F07E5.9",0.900445401715218,0.762831624813971,0.034,0.037,1
"D1053.4",0.90067463399713,0.91976631562439,0.337,0.353,1
"ZC13.1",0.901176509200096,-0.187403811486607,0.124,0.12,1
"sdpn-1",0.901478508161233,0.35873187208201,0.685,0.667,1
"fbxc-54",0.90159898837316,1.16248035220091,0.18,0.197,1
"F44A6.5",0.901742957598576,0.457016977411655,0.101,0.11,1
"ceh-7",0.901901985385215,0.399275626625824,0.034,0.037,1
"ift-43",0.902568041495108,0.325900638428596,0.135,0.138,1
"W08G11.3",0.903050203026418,0.345052854171375,0.551,0.59,1
"let-858",0.903069698598391,0.162681143233579,0.36,0.393,1
"Y48G1A.1",0.903085434649886,-0.13162319820339,0.067,0.072,1
"exos-7",0.903249062706232,0.475125394109161,0.292,0.328,1
"lst-2",0.903852992410549,0.578544626649055,0.236,0.251,1
"K02D10.3",0.903915868465004,1.65135675593439,0.022,0.021,1
"mfsd-6",0.903915868465004,2.12525373186319,0.022,0.021,1
"F23A7.8",0.904158998201732,0.40473985212496,0.225,0.236,1
"pde-3",0.90454039506033,0.648382878811356,0.157,0.168,1
"flap-1",0.904595577243362,0.66636040643657,0.101,0.103,1
"Y48G8AL.7",0.904823859657574,0.18127407769076,0.112,0.12,1
"nhr-126",0.904939375474373,0.381735541354739,0.045,0.049,1
"gnrr-2",0.904939375474373,1.30456943718627,0.045,0.049,1
"rnh-1.3",0.905610550682248,0.566799958275695,0.225,0.232,1
"Y75B8A.8",0.905657069472068,0.445094588094918,0.292,0.319,1
"jamp-1",0.905930917310942,0.581246271863399,0.303,0.335,1
"aat-2",0.906273698940097,1.56564256709121,0.034,0.037,1
"srn-1",0.906279702033098,0.882555122532205,0.034,0.031,1
"far-1",0.906407992571105,-1.65652885843372,0.022,0.024,1
"W10D9.6",0.907452994525125,0.72547339490335,0.157,0.168,1
"srm-3",0.907703810856362,1.13741549128875,0.022,0.021,1
"nhr-76",0.907703810856362,2.70396203012688,0.022,0.021,1
"K08F11.1",0.907703810856362,1.20265931099577,0.022,0.021,1
"mpst-7",0.907731574772291,-0.116330675971488,0.034,0.037,1
"F16B4.6",0.908182730744407,0.604960676531937,0.022,0.024,1
"F55A4.3",0.908182730744407,0.543019598498462,0.022,0.024,1
"sem-2",0.908746412942199,0.407764929862366,0.067,0.073,1
"Y47H10A.5",0.908888088486762,0.439384180485012,0.191,0.192,1
"F48E8.2",0.909459796711706,0.337631383666209,0.202,0.223,1
"sco-1",0.90972408540414,0.171358853480904,0.213,0.216,1
"Y75B8A.6",0.909921823473758,0.255284351933518,0.101,0.108,1
"stt-3",0.910508288092941,0.374346789769757,0.775,0.895,1
"W09D10.4",0.911171735107016,0.292068580648099,0.461,0.475,1
"sqv-8",0.911291656232201,0.457226211760322,0.135,0.143,1
"egrh-2",0.911733573602007,0.646678303509709,0.022,0.024,1
"nhr-211",0.911797412591494,0.248197577407188,0.079,0.084,1
"zhp-3",0.91206381172314,0.782059138637505,0.393,0.4,1
"npl-4.1",0.912137166540507,0.265526175058396,0.191,0.204,1
"Y44E3A.1",0.912182040822721,-0.156098929124006,0.191,0.195,1
"hmg-4",0.91245359657326,-0.199056612344046,0.494,0.515,1
"nhr-47",0.913014890223228,0.439714661864339,0.303,0.332,1
"daf-31",0.913023717361988,0.440256165797632,0.427,0.475,1
"nsf-1",0.913478921235289,0.153291232583824,0.348,0.356,1
"F53F4.1",0.913509660706346,0.777992088485031,0.022,0.024,1
"D2045.7",0.91356613820336,-0.108628901602555,0.034,0.037,1
"dyn-1",0.914705986985249,0.325630967472518,0.202,0.211,1
"agef-1",0.915041377356394,0.385228062918405,0.483,0.546,1
"gcsh-2",0.915189304960545,0.15750098584063,0.663,0.817,1
"ZK809.8",0.9152859104681,2.33540273925555,0.022,0.021,1
"hrde-1",0.9152859104681,1.12109228601882,0.022,0.021,1
"B0310.3",0.915286179863308,-0.126992241978755,0.022,0.024,1
"F10E7.9",0.915286179863308,-0.563729303516532,0.022,0.024,1
"txbp-3",0.915922954837333,0.140065944555226,0.191,0.188,1
"rtel-1",0.916125109421054,1.24217176606485,0.09,0.096,1
"F57B1.6",0.91613253542479,1.02433999801047,0.09,0.086,1
"srp-8",0.916749374289281,0.202184413656924,0.258,0.258,1
"pas-5",0.916885599633421,0.27347762012996,0.551,0.653,1
"C02B10.3",0.917182667738787,0.604141612622831,0.022,0.021,1
"pigl-1",0.917322146206623,2.75751983853162,0.101,0.106,1
"elks-1",0.917570513829847,0.313717361389602,0.135,0.134,1
"noca-2",0.917793760284544,0.559093287406121,0.225,0.241,1
"F49H6.13",0.91794513735604,0.58594724621637,0.034,0.037,1
"egl-27",0.918116199998221,0.488792374763086,0.506,0.546,1
"gst-22",0.918312004384455,1.15677924237533,0.292,0.349,1
"vgln-1",0.918515796975902,0.160196525410566,0.775,0.876,1
"Y71F9AL.8",0.918840479103044,2.53649957142691,0.022,0.024,1
"Y54F10AM.6",0.918999938878512,0.231821380255271,0.067,0.072,1
"C09B7.2",0.919031015355476,0.372576255932667,0.18,0.183,1
"C15H9.3",0.919079896532345,0.630318403872144,0.022,0.021,1
"myo-6",0.919079896532345,1.38549233029335,0.022,0.021,1
"tdo-2",0.919079896532345,0.910309240649088,0.022,0.021,1
"EGAP2.1",0.919346841516522,0.315105235726135,0.09,0.089,1
"ubc-25",0.919463191629658,0.164952592447288,0.494,0.532,1
"trpp-4",0.919908851496367,0.666930999786434,0.135,0.14,1
"C26B9.1",0.919924242488584,0.74380706970291,0.258,0.286,1
"frpr-13",0.920618241554061,0.769318002226314,0.022,0.024,1
"F07F6.8",0.920652306601192,0.26416584102945,0.371,0.382,1
"exc-13",0.920784234422207,-0.287247292993673,0.146,0.152,1
"lron-10",0.920796325415186,0.417322948544512,0.124,0.122,1
"phat-3",0.920977586122376,0.951280061171758,0.022,0.021,1
"athp-2",0.921530252846523,0.18930401152919,0.27,0.293,1
"F27D9.13",0.921945554439031,-0.132927867406317,0.067,0.07,1
"ifd-1",0.922130163796658,0.216874452280687,0.742,0.654,1
"F52B11.5",0.922137997442518,0.550101855643295,0.281,0.288,1
"cec-6",0.922708271502976,0.325557905488309,0.056,0.054,1
"ubc-15",0.922873620904258,0.433052379382797,0.124,0.12,1
"tra-1",0.922875725774607,0.944839410671384,0.022,0.021,1
"ketn-1",0.923710621121877,0.43222489204088,0.045,0.044,1
"K02A2.5",0.924145642813206,0.80929481736098,0.056,0.061,1
"F16B4.5",0.924174947993191,1.84852576272474,0.022,0.024,1
"unc-103",0.924174947993191,0.530652165086781,0.022,0.024,1
"T27E4.5",0.924774304747077,2.3328311723639,0.022,0.021,1
"C53C11.5",0.925382382285733,0.63356787871071,0.337,0.339,1
"Y32F6B.1",0.925461694450023,0.215007922760937,0.854,0.93,1
"C06A5.3",0.925803728222555,0.708327838078775,0.404,0.426,1
"F22B5.10",0.92587281098203,0.555024839635115,0.584,0.649,1
"C06A6.2",0.926049004969931,0.425140921399432,0.236,0.243,1
"T16H12.3",0.9260840983599,1.18856005735048,0.079,0.077,1
"C25F9.2",0.926673312290317,1.27194744936526,0.022,0.021,1
"F01G10.10",0.926673312290317,0.466917355829783,0.022,0.021,1
"T01B7.9",0.926673312290317,1.30812369170335,0.022,0.021,1
"F10D2.8",0.927006142085671,-0.275098997054685,0.36,0.344,1
"Y53G8AR.5",0.927525252985691,0.368707039076785,0.056,0.054,1
"F37C4.4",0.927714542409841,0.666780799058179,0.045,0.044,1
"T18D3.9",0.927993685219579,0.535024526484206,0.169,0.176,1
"H43E16.1",0.928157675321327,-0.346007710142141,0.191,0.182,1
"nra-4",0.928616988015517,0.367562411179732,0.73,0.845,1
"popl-4",0.929155644993904,0.355337331553008,0.079,0.077,1
"ric-4",0.9295128289429,1.35561847142924,0.022,0.024,1
"C14H10.3",0.929692337303573,0.329975573484134,0.315,0.344,1
"sul-2",0.929765566585654,0.716792257453021,0.011,0.012,1
"K08D9.4",0.929765566585654,1.08831516258433,0.011,0.012,1
"cah-1",0.929765566585654,0.298547074542045,0.011,0.012,1
"xrn-2",0.930074449758521,0.352820035353611,0.326,0.349,1
"usp-50",0.930115510248504,0.62128932803271,0.124,0.131,1
"shc-1",0.930194533887903,0.527156390192396,0.337,0.377,1
"Y53G8AR.8",0.930932755556154,0.434717736609926,0.236,0.241,1
"F11G11.5",0.931126538179766,0.198941222269924,0.494,0.539,1
"aho-3",0.931210047046027,0.786777718277432,0.18,0.18,1
"unc-87",0.931292839550507,0.924833344607709,0.022,0.024,1
"C06H5.8",0.931720294847882,1.099662093174,0.045,0.044,1
"F26G1.10",0.931764168686133,0.273175580577967,0.36,0.384,1
"dbl-1",0.932267793373256,-0.633333269648322,0.011,0.012,1
"Y75B12B.1",0.932267793373256,1.19869289733174,0.011,0.012,1
"egl-23",0.932267793373256,-0.144779487162914,0.011,0.012,1
"D2096.5",0.932267793373256,0.915865690895585,0.011,0.012,1
"C26C6.4",0.932267793373256,1.09882844011048,0.011,0.012,1
"pgal-1",0.932267793373256,-1.12318963091657,0.011,0.012,1
"Y65B4BL.3",0.932267793373256,0.639498826174124,0.011,0.012,1
"daf-15",0.932915974592767,0.580486102866251,0.528,0.621,1
"F35B3.7",0.933073193876747,1.326682028217,0.022,0.024,1
"his-71",0.933954169788958,0.22243161468177,0.697,0.81,1
"Y73F8A.32",0.933996383380847,0.575470810242591,0.067,0.073,1
"K09C4.4",0.934770689700344,0.90836782856961,0.011,0.012,1
"F53C3.7",0.934770689700344,-0.114991893893647,0.011,0.012,1
"F56H11.2",0.934853883057671,1.20633426199541,0.022,0.024,1
"mdt-11",0.935002013761046,0.256705914236907,0.146,0.155,1
"F46B6.6",0.935004624901212,-0.221047358018365,0.27,0.283,1
"Y46G5A.36",0.935147365474698,0.309084890406084,0.045,0.047,1
"T23G7.3",0.935190688756113,0.117313075045808,0.697,0.824,1
"Y105C5A.13",0.935425622754048,-0.297771431728203,0.112,0.108,1
"del-2",0.9356437797578,-0.172744416079714,0.034,0.035,1
"ost-1",0.9356437797578,-2.33131773953947,0.034,0.035,1
"bpl-1",0.93681551703435,0.518802433062648,0.112,0.119,1
"lsm-8",0.937093883638246,0.294178993972772,0.315,0.34,1
"K02E10.4",0.937274230938481,0.339336195541723,0.011,0.012,1
"ugt-59",0.937274230938481,1.10887564063329,0.011,0.012,1
"F37B12.1",0.937274230938481,-0.42153600097296,0.011,0.012,1
"F58G1.7",0.937820012218574,1.09892397477379,0.247,0.271,1
"usp-33",0.938012202727798,0.962311703542741,0.079,0.086,1
"cyp-34A8",0.938075754665808,-0.233347911002218,0.022,0.021,1
"Y41C4A.22",0.938075754665808,0.414320007303393,0.022,0.021,1
